area_name,area_code,date,new_cases,total_cases
Barking and Dagenham,E09000002,10/05/2020,7,612
Barnet,E09000003,10/05/2020,8,1432
Bexley,E09000004,10/05/2020,8,885
Brent,E09000005,10/05/2020,3,1562
Bromley,E09000006,10/05/2020,11,1378
Camden,E09000007,10/05/2020,2,639
Croydon,E09000008,10/05/2020,3,1681
Ealing,E09000009,10/05/2020,2,1319
Enfield,E09000010,10/05/2020,2,1044
Greenwich,E09000011,10/05/2020,6,826
Hackney and City of London,E09000012,10/05/2020,0,727
Hammersmith and Fulham,E09000013,10/05/2020,1,675
Haringey,E09000014,10/05/2020,4,669
Harrow,E09000015,10/05/2020,0,1160
Havering,E09000016,10/05/2020,4,825
Hillingdon,E09000017,10/05/2020,2,943
Hounslow,E09000018,10/05/2020,4,900
Islington,E09000019,10/05/2020,0,484
Kensington and Chelsea,E09000020,10/05/2020,0,511
Kingston upon Thames,E09000021,10/05/2020,9,631
Lambeth,E09000022,10/05/2020,3,1257
Lewisham,E09000023,10/05/2020,3,1094
Merton,E09000024,10/05/2020,4,811
Newham,E09000025,10/05/2020,9,1125
Redbridge,E09000026,10/05/2020,6,955
Richmond upon Thames,E09000027,10/05/2020,0,472
Southwark,E09000028,10/05/2020,6,1340
Sutton,E09000029,10/05/2020,5,877
Tower Hamlets,E09000030,10/05/2020,2,712
Waltham Forest,E09000031,10/05/2020,2,906
Wandsworth,E09000032,10/05/2020,6,1050
Westminster,E09000033,10/05/2020,3,693
Barking and Dagenham,E09000002,11/05/2020,7,619
Barnet,E09000003,11/05/2020,6,1438
Bexley,E09000004,11/05/2020,7,892
Brent,E09000005,11/05/2020,8,1570
Bromley,E09000006,11/05/2020,7,1385
Camden,E09000007,11/05/2020,6,645
Croydon,E09000008,11/05/2020,4,1685
Ealing,E09000009,11/05/2020,10,1329
Enfield,E09000010,11/05/2020,6,1050
Greenwich,E09000011,11/05/2020,4,830
Hackney and City of London,E09000012,11/05/2020,4,731
Hammersmith and Fulham,E09000013,11/05/2020,2,677
Haringey,E09000014,11/05/2020,4,673
Harrow,E09000015,11/05/2020,3,1163
Havering,E09000016,11/05/2020,4,829
Hillingdon,E09000017,11/05/2020,3,946
Hounslow,E09000018,11/05/2020,3,903
Islington,E09000019,11/05/2020,4,488
Kensington and Chelsea,E09000020,11/05/2020,1,512
Kingston upon Thames,E09000021,11/05/2020,9,640
Lambeth,E09000022,11/05/2020,5,1262
Lewisham,E09000023,11/05/2020,7,1101
Merton,E09000024,11/05/2020,2,813
Newham,E09000025,11/05/2020,5,1130
Redbridge,E09000026,11/05/2020,3,958
Richmond upon Thames,E09000027,11/05/2020,4,476
Southwark,E09000028,11/05/2020,10,1350
Sutton,E09000029,11/05/2020,10,887
Tower Hamlets,E09000030,11/05/2020,4,716
Waltham Forest,E09000031,11/05/2020,3,909
Wandsworth,E09000032,11/05/2020,1,1051
Westminster,E09000033,11/05/2020,3,696
Barking and Dagenham,E09000002,12/05/2020,3,622
Barnet,E09000003,12/05/2020,11,1449
Bexley,E09000004,12/05/2020,11,903
Brent,E09000005,12/05/2020,6,1576
Bromley,E09000006,12/05/2020,20,1405
Camden,E09000007,12/05/2020,3,648
Croydon,E09000008,12/05/2020,10,1695
Ealing,E09000009,12/05/2020,11,1340
Enfield,E09000010,12/05/2020,8,1058
Greenwich,E09000011,12/05/2020,7,837
Hackney and City of London,E09000012,12/05/2020,3,734
Hammersmith and Fulham,E09000013,12/05/2020,3,680
Haringey,E09000014,12/05/2020,1,674
Harrow,E09000015,12/05/2020,7,1170
Havering,E09000016,12/05/2020,2,831
Hillingdon,E09000017,12/05/2020,10,956
Hounslow,E09000018,12/05/2020,10,913
Islington,E09000019,12/05/2020,2,490
Kensington and Chelsea,E09000020,12/05/2020,2,514
Kingston upon Thames,E09000021,12/05/2020,9,649
Lambeth,E09000022,12/05/2020,3,1265
Lewisham,E09000023,12/05/2020,5,1106
Merton,E09000024,12/05/2020,8,821
Newham,E09000025,12/05/2020,4,1134
Redbridge,E09000026,12/05/2020,6,964
Richmond upon Thames,E09000027,12/05/2020,1,477
Southwark,E09000028,12/05/2020,9,1359
Sutton,E09000029,12/05/2020,3,890
Tower Hamlets,E09000030,12/05/2020,2,718
Waltham Forest,E09000031,12/05/2020,2,911
Wandsworth,E09000032,12/05/2020,10,1061
Westminster,E09000033,12/05/2020,2,698
Barking and Dagenham,E09000002,13/05/2020,11,633
Barnet,E09000003,13/05/2020,15,1464
Bexley,E09000004,13/05/2020,6,909
Brent,E09000005,13/05/2020,4,1580
Bromley,E09000006,13/05/2020,7,1412
Camden,E09000007,13/05/2020,4,652
Croydon,E09000008,13/05/2020,8,1703
Ealing,E09000009,13/05/2020,24,1364
Enfield,E09000010,13/05/2020,7,1065
Greenwich,E09000011,13/05/2020,10,847
Hackney and City of London,E09000012,13/05/2020,5,739
Hammersmith and Fulham,E09000013,13/05/2020,3,683
Haringey,E09000014,13/05/2020,4,678
Harrow,E09000015,13/05/2020,3,1173
Havering,E09000016,13/05/2020,4,835
Hillingdon,E09000017,13/05/2020,5,961
Hounslow,E09000018,13/05/2020,5,918
Islington,E09000019,13/05/2020,4,494
Kensington and Chelsea,E09000020,13/05/2020,1,515
Kingston upon Thames,E09000021,13/05/2020,8,657
Lambeth,E09000022,13/05/2020,6,1271
Lewisham,E09000023,13/05/2020,10,1116
Merton,E09000024,13/05/2020,10,831
Newham,E09000025,13/05/2020,1,1135
Redbridge,E09000026,13/05/2020,5,969
Richmond upon Thames,E09000027,13/05/2020,4,481
Southwark,E09000028,13/05/2020,5,1364
Sutton,E09000029,13/05/2020,4,894
Tower Hamlets,E09000030,13/05/2020,2,720
Waltham Forest,E09000031,13/05/2020,6,917
Wandsworth,E09000032,13/05/2020,8,1069
Westminster,E09000033,13/05/2020,4,702
Barking and Dagenham,E09000002,14/05/2020,2,635
Barnet,E09000003,14/05/2020,5,1469
Bexley,E09000004,14/05/2020,11,920
Brent,E09000005,14/05/2020,7,1587
Bromley,E09000006,14/05/2020,7,1419
Camden,E09000007,14/05/2020,1,653
Croydon,E09000008,14/05/2020,9,1712
Ealing,E09000009,14/05/2020,19,1383
Enfield,E09000010,14/05/2020,4,1069
Greenwich,E09000011,14/05/2020,2,849
Hackney and City of London,E09000012,14/05/2020,1,740
Hammersmith and Fulham,E09000013,14/05/2020,1,684
Haringey,E09000014,14/05/2020,5,683
Harrow,E09000015,14/05/2020,9,1182
Havering,E09000016,14/05/2020,5,840
Hillingdon,E09000017,14/05/2020,9,970
Hounslow,E09000018,14/05/2020,5,923
Islington,E09000019,14/05/2020,1,495
Kensington and Chelsea,E09000020,14/05/2020,0,515
Kingston upon Thames,E09000021,14/05/2020,12,669
Lambeth,E09000022,14/05/2020,9,1280
Lewisham,E09000023,14/05/2020,3,1119
Merton,E09000024,14/05/2020,3,834
Newham,E09000025,14/05/2020,5,1140
Redbridge,E09000026,14/05/2020,1,970
Richmond upon Thames,E09000027,14/05/2020,1,482
Southwark,E09000028,14/05/2020,4,1368
Sutton,E09000029,14/05/2020,5,899
Tower Hamlets,E09000030,14/05/2020,1,721
Waltham Forest,E09000031,14/05/2020,2,919
Wandsworth,E09000032,14/05/2020,3,1072
Westminster,E09000033,14/05/2020,5,707
Barking and Dagenham,E09000002,15/05/2020,1,636
Barnet,E09000003,15/05/2020,5,1474
Bexley,E09000004,15/05/2020,2,922
Brent,E09000005,15/05/2020,3,1590
Bromley,E09000006,15/05/2020,10,1429
Camden,E09000007,15/05/2020,1,654
Croydon,E09000008,15/05/2020,10,1722
Ealing,E09000009,15/05/2020,11,1394
Enfield,E09000010,15/05/2020,4,1073
Greenwich,E09000011,15/05/2020,7,856
Hackney and City of London,E09000012,15/05/2020,3,743
Hammersmith and Fulham,E09000013,15/05/2020,2,686
Haringey,E09000014,15/05/2020,7,690
Harrow,E09000015,15/05/2020,5,1187
Havering,E09000016,15/05/2020,7,847
Hillingdon,E09000017,15/05/2020,3,973
Hounslow,E09000018,15/05/2020,5,928
Islington,E09000019,15/05/2020,4,499
Kensington and Chelsea,E09000020,15/05/2020,1,516
Kingston upon Thames,E09000021,15/05/2020,3,672
Lambeth,E09000022,15/05/2020,7,1287
Lewisham,E09000023,15/05/2020,1,1120
Merton,E09000024,15/05/2020,4,838
Newham,E09000025,15/05/2020,2,1142
Redbridge,E09000026,15/05/2020,3,973
Richmond upon Thames,E09000027,15/05/2020,4,486
Southwark,E09000028,15/05/2020,5,1373
Sutton,E09000029,15/05/2020,1,900
Tower Hamlets,E09000030,15/05/2020,2,723
Waltham Forest,E09000031,15/05/2020,1,920
Wandsworth,E09000032,15/05/2020,6,1078
Westminster,E09000033,15/05/2020,2,709
Barking and Dagenham,E09000002,16/05/2020,2,638
Barnet,E09000003,16/05/2020,2,1476
Bexley,E09000004,16/05/2020,1,923
Brent,E09000005,16/05/2020,1,1591
Bromley,E09000006,16/05/2020,5,1434
Camden,E09000007,16/05/2020,1,655
Croydon,E09000008,16/05/2020,9,1731
Ealing,E09000009,16/05/2020,1,1395
Enfield,E09000010,16/05/2020,7,1080
Greenwich,E09000011,16/05/2020,3,859
Hackney and City of London,E09000012,16/05/2020,1,744
Hammersmith and Fulham,E09000013,16/05/2020,0,686
Haringey,E09000014,16/05/2020,5,695
Harrow,E09000015,16/05/2020,0,1187
Havering,E09000016,16/05/2020,4,851
Hillingdon,E09000017,16/05/2020,5,978
Hounslow,E09000018,16/05/2020,3,931
Islington,E09000019,16/05/2020,2,501
Kensington and Chelsea,E09000020,16/05/2020,0,516
Kingston upon Thames,E09000021,16/05/2020,0,672
Lambeth,E09000022,16/05/2020,1,1288
Lewisham,E09000023,16/05/2020,3,1123
Merton,E09000024,16/05/2020,2,840
Newham,E09000025,16/05/2020,2,1144
Redbridge,E09000026,16/05/2020,6,979
Richmond upon Thames,E09000027,16/05/2020,1,487
Southwark,E09000028,16/05/2020,2,1375
Sutton,E09000029,16/05/2020,1,901
Tower Hamlets,E09000030,16/05/2020,0,723
Waltham Forest,E09000031,16/05/2020,2,922
Wandsworth,E09000032,16/05/2020,1,1079
Westminster,E09000033,16/05/2020,0,709
Barking and Dagenham,E09000002,17/05/2020,1,639
Barnet,E09000003,17/05/2020,6,1482
Bexley,E09000004,17/05/2020,6,929
Brent,E09000005,17/05/2020,3,1594
Bromley,E09000006,17/05/2020,2,1436
Camden,E09000007,17/05/2020,0,655
Croydon,E09000008,17/05/2020,2,1733
Ealing,E09000009,17/05/2020,2,1397
Enfield,E09000010,17/05/2020,10,1090
Greenwich,E09000011,17/05/2020,2,861
Hackney and City of London,E09000012,17/05/2020,1,745
Hammersmith and Fulham,E09000013,17/05/2020,1,687
Haringey,E09000014,17/05/2020,1,696
Harrow,E09000015,17/05/2020,4,1191
Havering,E09000016,17/05/2020,3,854
Hillingdon,E09000017,17/05/2020,2,980
Hounslow,E09000018,17/05/2020,4,935
Islington,E09000019,17/05/2020,2,503
Kensington and Chelsea,E09000020,17/05/2020,2,518
Kingston upon Thames,E09000021,17/05/2020,0,672
Lambeth,E09000022,17/05/2020,0,1288
Lewisham,E09000023,17/05/2020,1,1124
Merton,E09000024,17/05/2020,4,844
Newham,E09000025,17/05/2020,7,1151
Redbridge,E09000026,17/05/2020,4,983
Richmond upon Thames,E09000027,17/05/2020,1,488
Southwark,E09000028,17/05/2020,0,1375
Sutton,E09000029,17/05/2020,0,901
Tower Hamlets,E09000030,17/05/2020,1,724
Waltham Forest,E09000031,17/05/2020,4,926
Wandsworth,E09000032,17/05/2020,2,1081
Westminster,E09000033,17/05/2020,1,710
Barking and Dagenham,E09000002,18/05/2020,2,641
Barnet,E09000003,18/05/2020,9,1491
Bexley,E09000004,18/05/2020,8,937
Brent,E09000005,18/05/2020,5,1599
Bromley,E09000006,18/05/2020,7,1443
Camden,E09000007,18/05/2020,2,657
Croydon,E09000008,18/05/2020,6,1739
Ealing,E09000009,18/05/2020,4,1401
Enfield,E09000010,18/05/2020,6,1096
Greenwich,E09000011,18/05/2020,5,866
Hackney and City of London,E09000012,18/05/2020,5,750
Hammersmith and Fulham,E09000013,18/05/2020,3,690
Haringey,E09000014,18/05/2020,0,696
Harrow,E09000015,18/05/2020,5,1196
Havering,E09000016,18/05/2020,2,856
Hillingdon,E09000017,18/05/2020,1,981
Hounslow,E09000018,18/05/2020,2,937
Islington,E09000019,18/05/2020,1,504
Kensington and Chelsea,E09000020,18/05/2020,2,520
Kingston upon Thames,E09000021,18/05/2020,2,674
Lambeth,E09000022,18/05/2020,2,1290
Lewisham,E09000023,18/05/2020,2,1126
Merton,E09000024,18/05/2020,9,853
Newham,E09000025,18/05/2020,4,1155
Redbridge,E09000026,18/05/2020,4,987
Richmond upon Thames,E09000027,18/05/2020,1,489
Southwark,E09000028,18/05/2020,2,1377
Sutton,E09000029,18/05/2020,5,906
Tower Hamlets,E09000030,18/05/2020,3,727
Waltham Forest,E09000031,18/05/2020,2,928
Wandsworth,E09000032,18/05/2020,3,1084
Westminster,E09000033,18/05/2020,1,711
Barking and Dagenham,E09000002,19/05/2020,5,646
Barnet,E09000003,19/05/2020,9,1500
Bexley,E09000004,19/05/2020,3,940
Brent,E09000005,19/05/2020,11,1610
Bromley,E09000006,19/05/2020,5,1448
Camden,E09000007,19/05/2020,1,658
Croydon,E09000008,19/05/2020,6,1745
Ealing,E09000009,19/05/2020,4,1405
Enfield,E09000010,19/05/2020,8,1104
Greenwich,E09000011,19/05/2020,5,871
Hackney and City of London,E09000012,19/05/2020,6,756
Hammersmith and Fulham,E09000013,19/05/2020,1,691
Haringey,E09000014,19/05/2020,1,697
Harrow,E09000015,19/05/2020,4,1200
Havering,E09000016,19/05/2020,3,859
Hillingdon,E09000017,19/05/2020,5,986
Hounslow,E09000018,19/05/2020,1,938
Islington,E09000019,19/05/2020,3,507
Kensington and Chelsea,E09000020,19/05/2020,0,520
Kingston upon Thames,E09000021,19/05/2020,2,676
Lambeth,E09000022,19/05/2020,2,1292
Lewisham,E09000023,19/05/2020,4,1130
Merton,E09000024,19/05/2020,10,863
Newham,E09000025,19/05/2020,0,1155
Redbridge,E09000026,19/05/2020,8,995
Richmond upon Thames,E09000027,19/05/2020,0,489
Southwark,E09000028,19/05/2020,1,1378
Sutton,E09000029,19/05/2020,9,915
Tower Hamlets,E09000030,19/05/2020,2,729
Waltham Forest,E09000031,19/05/2020,8,936
Wandsworth,E09000032,19/05/2020,3,1087
Westminster,E09000033,19/05/2020,1,712
Barking and Dagenham,E09000002,20/05/2020,4,650
Barnet,E09000003,20/05/2020,10,1510
Bexley,E09000004,20/05/2020,6,946
Brent,E09000005,20/05/2020,10,1620
Bromley,E09000006,20/05/2020,4,1452
Camden,E09000007,20/05/2020,4,662
Croydon,E09000008,20/05/2020,12,1757
Ealing,E09000009,20/05/2020,11,1416
Enfield,E09000010,20/05/2020,3,1107
Greenwich,E09000011,20/05/2020,1,872
Hackney and City of London,E09000012,20/05/2020,2,758
Hammersmith and Fulham,E09000013,20/05/2020,5,696
Haringey,E09000014,20/05/2020,2,699
Harrow,E09000015,20/05/2020,5,1205
Havering,E09000016,20/05/2020,7,866
Hillingdon,E09000017,20/05/2020,3,989
Hounslow,E09000018,20/05/2020,2,940
Islington,E09000019,20/05/2020,1,508
Kensington and Chelsea,E09000020,20/05/2020,1,521
Kingston upon Thames,E09000021,20/05/2020,7,683
Lambeth,E09000022,20/05/2020,6,1298
Lewisham,E09000023,20/05/2020,2,1132
Merton,E09000024,20/05/2020,8,871
Newham,E09000025,20/05/2020,0,1155
Redbridge,E09000026,20/05/2020,8,1003
Richmond upon Thames,E09000027,20/05/2020,1,490
Southwark,E09000028,20/05/2020,0,1378
Sutton,E09000029,20/05/2020,6,921
Tower Hamlets,E09000030,20/05/2020,3,732
Waltham Forest,E09000031,20/05/2020,1,937
Wandsworth,E09000032,20/05/2020,4,1091
Westminster,E09000033,20/05/2020,5,717
Barking and Dagenham,E09000002,21/05/2020,4,654
Barnet,E09000003,21/05/2020,8,1518
Bexley,E09000004,21/05/2020,15,961
Brent,E09000005,21/05/2020,3,1623
Bromley,E09000006,21/05/2020,2,1454
Camden,E09000007,21/05/2020,2,664
Croydon,E09000008,21/05/2020,9,1766
Ealing,E09000009,21/05/2020,4,1420
Enfield,E09000010,21/05/2020,2,1109
Greenwich,E09000011,21/05/2020,6,878
Hackney and City of London,E09000012,21/05/2020,2,760
Hammersmith and Fulham,E09000013,21/05/2020,2,698
Haringey,E09000014,21/05/2020,4,703
Harrow,E09000015,21/05/2020,4,1209
Havering,E09000016,21/05/2020,10,876
Hillingdon,E09000017,21/05/2020,7,996
Hounslow,E09000018,21/05/2020,4,944
Islington,E09000019,21/05/2020,1,509
Kensington and Chelsea,E09000020,21/05/2020,5,526
Kingston upon Thames,E09000021,21/05/2020,4,687
Lambeth,E09000022,21/05/2020,10,1308
Lewisham,E09000023,21/05/2020,5,1137
Merton,E09000024,21/05/2020,5,876
Newham,E09000025,21/05/2020,8,1163
Redbridge,E09000026,21/05/2020,0,1003
Richmond upon Thames,E09000027,21/05/2020,3,493
Southwark,E09000028,21/05/2020,2,1380
Sutton,E09000029,21/05/2020,13,934
Tower Hamlets,E09000030,21/05/2020,5,737
Waltham Forest,E09000031,21/05/2020,3,940
Wandsworth,E09000032,21/05/2020,3,1094
Westminster,E09000033,21/05/2020,3,720
Barking and Dagenham,E09000002,22/05/2020,1,655
Barnet,E09000003,22/05/2020,3,1521
Bexley,E09000004,22/05/2020,8,969
Brent,E09000005,22/05/2020,5,1628
Bromley,E09000006,22/05/2020,5,1459
Camden,E09000007,22/05/2020,1,665
Croydon,E09000008,22/05/2020,3,1769
Ealing,E09000009,22/05/2020,12,1432
Enfield,E09000010,22/05/2020,2,1111
Greenwich,E09000011,22/05/2020,1,879
Hackney and City of London,E09000012,22/05/2020,0,760
Hammersmith and Fulham,E09000013,22/05/2020,4,702
Haringey,E09000014,22/05/2020,1,704
Harrow,E09000015,22/05/2020,2,1211
Havering,E09000016,22/05/2020,2,878
Hillingdon,E09000017,22/05/2020,2,998
Hounslow,E09000018,22/05/2020,5,949
Islington,E09000019,22/05/2020,2,511
Kensington and Chelsea,E09000020,22/05/2020,0,526
Kingston upon Thames,E09000021,22/05/2020,4,691
Lambeth,E09000022,22/05/2020,2,1310
Lewisham,E09000023,22/05/2020,2,1139
Merton,E09000024,22/05/2020,0,876
Newham,E09000025,22/05/2020,2,1165
Redbridge,E09000026,22/05/2020,5,1008
Richmond upon Thames,E09000027,22/05/2020,0,493
Southwark,E09000028,22/05/2020,0,1380
Sutton,E09000029,22/05/2020,4,938
Tower Hamlets,E09000030,22/05/2020,2,739
Waltham Forest,E09000031,22/05/2020,2,942
Wandsworth,E09000032,22/05/2020,1,1095
Westminster,E09000033,22/05/2020,1,721
Barking and Dagenham,E09000002,23/05/2020,2,657
Barnet,E09000003,23/05/2020,1,1522
Bexley,E09000004,23/05/2020,2,971
Brent,E09000005,23/05/2020,3,1631
Bromley,E09000006,23/05/2020,1,1460
Camden,E09000007,23/05/2020,0,665
Croydon,E09000008,23/05/2020,8,1777
Ealing,E09000009,23/05/2020,2,1434
Enfield,E09000010,23/05/2020,1,1112
Greenwich,E09000011,23/05/2020,3,882
Hackney and City of London,E09000012,23/05/2020,1,761
Hammersmith and Fulham,E09000013,23/05/2020,0,702
Haringey,E09000014,23/05/2020,2,706
Harrow,E09000015,23/05/2020,1,1212
Havering,E09000016,23/05/2020,0,878
Hillingdon,E09000017,23/05/2020,1,999
Hounslow,E09000018,23/05/2020,1,950
Islington,E09000019,23/05/2020,1,512
Kensington and Chelsea,E09000020,23/05/2020,1,527
Kingston upon Thames,E09000021,23/05/2020,0,691
Lambeth,E09000022,23/05/2020,5,1315
Lewisham,E09000023,23/05/2020,1,1140
Merton,E09000024,23/05/2020,3,879
Newham,E09000025,23/05/2020,7,1172
Redbridge,E09000026,23/05/2020,2,1010
Richmond upon Thames,E09000027,23/05/2020,0,493
Southwark,E09000028,23/05/2020,3,1383
Sutton,E09000029,23/05/2020,2,940
Tower Hamlets,E09000030,23/05/2020,4,743
Waltham Forest,E09000031,23/05/2020,1,943
Wandsworth,E09000032,23/05/2020,4,1099
Westminster,E09000033,23/05/2020,2,723
Barking and Dagenham,E09000002,24/05/2020,0,657
Barnet,E09000003,24/05/2020,2,1524
Bexley,E09000004,24/05/2020,1,972
Brent,E09000005,24/05/2020,4,1635
Bromley,E09000006,24/05/2020,3,1463
Camden,E09000007,24/05/2020,2,667
Croydon,E09000008,24/05/2020,3,1780
Ealing,E09000009,24/05/2020,2,1436
Enfield,E09000010,24/05/2020,3,1115
Greenwich,E09000011,24/05/2020,0,882
Hackney and City of London,E09000012,24/05/2020,1,762
Hammersmith and Fulham,E09000013,24/05/2020,0,702
Haringey,E09000014,24/05/2020,3,709
Harrow,E09000015,24/05/2020,0,1212
Havering,E09000016,24/05/2020,1,879
Hillingdon,E09000017,24/05/2020,4,1003
Hounslow,E09000018,24/05/2020,0,950
Islington,E09000019,24/05/2020,0,512
Kensington and Chelsea,E09000020,24/05/2020,1,528
Kingston upon Thames,E09000021,24/05/2020,1,692
Lambeth,E09000022,24/05/2020,2,1317
Lewisham,E09000023,24/05/2020,2,1142
Merton,E09000024,24/05/2020,2,881
Newham,E09000025,24/05/2020,1,1173
Redbridge,E09000026,24/05/2020,0,1010
Richmond upon Thames,E09000027,24/05/2020,3,496
Southwark,E09000028,24/05/2020,1,1384
Sutton,E09000029,24/05/2020,2,942
Tower Hamlets,E09000030,24/05/2020,1,744
Waltham Forest,E09000031,24/05/2020,1,944
Wandsworth,E09000032,24/05/2020,3,1102
Westminster,E09000033,24/05/2020,1,724
Barking and Dagenham,E09000002,25/05/2020,3,660
Barnet,E09000003,25/05/2020,1,1525
Bexley,E09000004,25/05/2020,0,972
Brent,E09000005,25/05/2020,1,1636
Bromley,E09000006,25/05/2020,3,1466
Camden,E09000007,25/05/2020,1,668
Croydon,E09000008,25/05/2020,6,1786
Ealing,E09000009,25/05/2020,5,1441
Enfield,E09000010,25/05/2020,2,1117
Greenwich,E09000011,25/05/2020,2,884
Hackney and City of London,E09000012,25/05/2020,1,763
Hammersmith and Fulham,E09000013,25/05/2020,1,703
Haringey,E09000014,25/05/2020,1,710
Harrow,E09000015,25/05/2020,0,1212
Havering,E09000016,25/05/2020,2,881
Hillingdon,E09000017,25/05/2020,3,1006
Hounslow,E09000018,25/05/2020,2,952
Islington,E09000019,25/05/2020,2,514
Kensington and Chelsea,E09000020,25/05/2020,0,528
Kingston upon Thames,E09000021,25/05/2020,3,695
Lambeth,E09000022,25/05/2020,1,1318
Lewisham,E09000023,25/05/2020,4,1146
Merton,E09000024,25/05/2020,0,881
