LAD11NM,LAD11CD,date,new_cases,total_cases,month,year,day
Hillingdon,E09000017,16.8.20,7,1232,8,2020,16
Hounslow,E09000018,16.8.20,4,1223,8,2020,16
Islington,E09000019,16.8.20,0,612,8,2020,16
Kensington and Chelsea,E09000020,16.8.20,2,625,8,2020,16
Kingston upon Thames,E09000021,16.8.20,4,792,8,2020,16
Lambeth,E09000022,16.8.20,0,1488,8,2020,16
Lewisham,E09000023,16.8.20,2,1289,8,2020,16
Merton,E09000024,16.8.20,3,998,8,2020,16
Newham,E09000025,16.8.20,8,1415,8,2020,16
Redbridge,E09000026,16.8.20,0,1241,8,2020,16
Richmond upon Thames,E09000027,16.8.20,1,606,8,2020,16
Southwark,E09000028,16.8.20,8,1554,8,2020,16
Sutton,E09000029,16.8.20,1,1050,8,2020,16
Tower Hamlets,E09000030,16.8.20,6,930,8,2020,16
Waltham Forest,E09000031,16.8.20,3,1115,8,2020,16
Wandsworth,E09000032,16.8.20,0,1295,8,2020,16
Westminster,E09000033,16.8.20,3,888,8,2020,16
Barking and Dagenham,E09000002,17.8.20,6,822,8,2020,17
Barnet,E09000003,17.8.20,10,1784,8,2020,17
Bexley,E09000004,17.8.20,1,1130,8,2020,17
Brent,E09000005,17.8.20,7,1872,8,2020,17
Bromley,E09000006,17.8.20,7,1591,8,2020,17
Camden,E09000007,17.8.20,9,777,8,2020,17
Croydon,E09000008,17.8.20,11,1939,8,2020,17
Ealing,E09000009,17.8.20,14,1724,8,2020,17
Enfield,E09000010,17.8.20,6,1280,8,2020,17
Greenwich,E09000011,17.8.20,2,1026,8,2020,17
Hackney and City of London,E09000012,17.8.20,6,1067,8,2020,17
Hammersmith and Fulham,E09000013,17.8.20,7,853,8,2020,17
Haringey,E09000014,17.8.20,4,854,8,2020,17
Harrow,E09000015,17.8.20,8,1376,8,2020,17
Havering,E09000016,17.8.20,2,1045,8,2020,17
Hillingdon,E09000017,17.8.20,6,1238,8,2020,17
Hounslow,E09000018,17.8.20,6,1229,8,2020,17
Islington,E09000019,17.8.20,5,617,8,2020,17
Kensington and Chelsea,E09000020,17.8.20,4,629,8,2020,17
Kingston upon Thames,E09000021,17.8.20,3,795,8,2020,17
Lambeth,E09000022,17.8.20,12,1500,8,2020,17
Lewisham,E09000023,17.8.20,4,1293,8,2020,17
Merton,E09000024,17.8.20,2,1000,8,2020,17
Newham,E09000025,17.8.20,6,1421,8,2020,17
Redbridge,E09000026,17.8.20,4,1245,8,2020,17
Richmond upon Thames,E09000027,17.8.20,2,608,8,2020,17
Southwark,E09000028,17.8.20,9,1563,8,2020,17
Sutton,E09000029,17.8.20,5,1055,8,2020,17
Tower Hamlets,E09000030,17.8.20,5,935,8,2020,17
Waltham Forest,E09000031,17.8.20,8,1123,8,2020,17
Wandsworth,E09000032,17.8.20,6,1301,8,2020,17
Westminster,E09000033,17.8.20,3,891,8,2020,17
Barking and Dagenham,E09000002,18.8.20,6,828,8,2020,18
Barnet,E09000003,18.8.20,11,1795,8,2020,18
Bexley,E09000004,18.8.20,4,1134,8,2020,18
Brent,E09000005,18.8.20,3,1875,8,2020,18
Bromley,E09000006,18.8.20,2,1593,8,2020,18
Camden,E09000007,18.8.20,2,779,8,2020,18
Croydon,E09000008,18.8.20,6,1945,8,2020,18
Ealing,E09000009,18.8.20,14,1738,8,2020,18
Enfield,E09000010,18.8.20,7,1287,8,2020,18
Greenwich,E09000011,18.8.20,2,1028,8,2020,18
Hackney and City of London,E09000012,18.8.20,8,1075,8,2020,18
Hammersmith and Fulham,E09000013,18.8.20,2,855,8,2020,18
Haringey,E09000014,18.8.20,6,860,8,2020,18
Harrow,E09000015,18.8.20,6,1382,8,2020,18
Havering,E09000016,18.8.20,5,1050,8,2020,18
Hillingdon,E09000017,18.8.20,17,1255,8,2020,18
Hounslow,E09000018,18.8.20,7,1236,8,2020,18
Islington,E09000019,18.8.20,2,619,8,2020,18
Kensington and Chelsea,E09000020,18.8.20,2,631,8,2020,18
Kingston upon Thames,E09000021,18.8.20,2,797,8,2020,18
Lambeth,E09000022,18.8.20,3,1503,8,2020,18
Lewisham,E09000023,18.8.20,5,1298,8,2020,18
Merton,E09000024,18.8.20,2,1002,8,2020,18
Newham,E09000025,18.8.20,4,1425,8,2020,18
Redbridge,E09000026,18.8.20,3,1248,8,2020,18
Richmond upon Thames,E09000027,18.8.20,3,611,8,2020,18
Southwark,E09000028,18.8.20,6,1569,8,2020,18
Sutton,E09000029,18.8.20,5,1060,8,2020,18
Tower Hamlets,E09000030,18.8.20,6,941,8,2020,18
Waltham Forest,E09000031,18.8.20,8,1131,8,2020,18
Wandsworth,E09000032,18.8.20,12,1313,8,2020,18
Westminster,E09000033,18.8.20,10,901,8,2020,18
Barking and Dagenham,E09000002,19.8.20,2,830,8,2020,19
Barnet,E09000003,19.8.20,9,1804,8,2020,19
Bexley,E09000004,19.8.20,5,1139,8,2020,19
Brent,E09000005,19.8.20,3,1878,8,2020,19
Bromley,E09000006,19.8.20,7,1600,8,2020,19
Camden,E09000007,19.8.20,2,781,8,2020,19
Croydon,E09000008,19.8.20,4,1949,8,2020,19
Ealing,E09000009,19.8.20,8,1746,8,2020,19
Enfield,E09000010,19.8.20,9,1296,8,2020,19
Greenwich,E09000011,19.8.20,1,1029,8,2020,19
Hackney and City of London,E09000012,19.8.20,15,1090,8,2020,19
Hammersmith and Fulham,E09000013,19.8.20,1,856,8,2020,19
Haringey,E09000014,19.8.20,8,868,8,2020,19
Harrow,E09000015,19.8.20,1,1383,8,2020,19
Havering,E09000016,19.8.20,3,1053,8,2020,19
Hillingdon,E09000017,19.8.20,4,1259,8,2020,19
Hounslow,E09000018,19.8.20,4,1240,8,2020,19
Islington,E09000019,19.8.20,3,622,8,2020,19
Kensington and Chelsea,E09000020,19.8.20,4,635,8,2020,19
Kingston upon Thames,E09000021,19.8.20,3,800,8,2020,19
Lambeth,E09000022,19.8.20,5,1508,8,2020,19
Lewisham,E09000023,19.8.20,6,1304,8,2020,19
Merton,E09000024,19.8.20,6,1008,8,2020,19
Newham,E09000025,19.8.20,4,1429,8,2020,19
Redbridge,E09000026,19.8.20,2,1250,8,2020,19
Richmond upon Thames,E09000027,19.8.20,3,614,8,2020,19
Southwark,E09000028,19.8.20,7,1576,8,2020,19
Sutton,E09000029,19.8.20,5,1065,8,2020,19
Tower Hamlets,E09000030,19.8.20,5,946,8,2020,19
Waltham Forest,E09000031,19.8.20,0,1131,8,2020,19
Wandsworth,E09000032,19.8.20,8,1321,8,2020,19
Westminster,E09000033,19.8.20,4,905,8,2020,19
Barking and Dagenham,E09000002,20.8.20,5,835,8,2020,20
Barnet,E09000003,20.8.20,2,1806,8,2020,20
Bexley,E09000004,20.8.20,7,1146,8,2020,20
Brent,E09000005,20.8.20,7,1885,8,2020,20
Bromley,E09000006,20.8.20,8,1608,8,2020,20
Camden,E09000007,20.8.20,9,790,8,2020,20
Croydon,E09000008,20.8.20,6,1955,8,2020,20
Ealing,E09000009,20.8.20,8,1754,8,2020,20
Enfield,E09000010,20.8.20,9,1305,8,2020,20
Greenwich,E09000011,20.8.20,3,1032,8,2020,20
Hackney and City of London,E09000012,20.8.20,19,1109,8,2020,20
Hammersmith and Fulham,E09000013,20.8.20,11,867,8,2020,20
Haringey,E09000014,20.8.20,9,877,8,2020,20
Harrow,E09000015,20.8.20,8,1391,8,2020,20
Havering,E09000016,20.8.20,4,1057,8,2020,20
Hillingdon,E09000017,20.8.20,3,1262,8,2020,20
Hounslow,E09000018,20.8.20,7,1247,8,2020,20
Islington,E09000019,20.8.20,4,626,8,2020,20
Kensington and Chelsea,E09000020,20.8.20,7,642,8,2020,20
Kingston upon Thames,E09000021,20.8.20,1,801,8,2020,20
Lambeth,E09000022,20.8.20,7,1515,8,2020,20
Lewisham,E09000023,20.8.20,5,1309,8,2020,20
Merton,E09000024,20.8.20,0,1008,8,2020,20
Newham,E09000025,20.8.20,2,1431,8,2020,20
Redbridge,E09000026,20.8.20,2,1252,8,2020,20
Richmond upon Thames,E09000027,20.8.20,2,616,8,2020,20
Southwark,E09000028,20.8.20,13,1589,8,2020,20
Sutton,E09000029,20.8.20,3,1068,8,2020,20
Tower Hamlets,E09000030,20.8.20,6,952,8,2020,20
Waltham Forest,E09000031,20.8.20,3,1134,8,2020,20
Wandsworth,E09000032,20.8.20,14,1335,8,2020,20
Westminster,E09000033,20.8.20,8,913,8,2020,20
Barking and Dagenham,E09000002,21.8.20,4,839,8,2020,21
Barnet,E09000003,21.8.20,9,1815,8,2020,21
Bexley,E09000004,21.8.20,1,1147,8,2020,21
Brent,E09000005,21.8.20,5,1890,8,2020,21
Bromley,E09000006,21.8.20,1,1609,8,2020,21
Camden,E09000007,21.8.20,6,796,8,2020,21
Croydon,E09000008,21.8.20,2,1957,8,2020,21
Ealing,E09000009,21.8.20,8,1762,8,2020,21
Enfield,E09000010,21.8.20,6,1311,8,2020,21
Greenwich,E09000011,21.8.20,4,1036,8,2020,21
Hackney and City of London,E09000012,21.8.20,9,1118,8,2020,21
Hammersmith and Fulham,E09000013,21.8.20,3,870,8,2020,21
Haringey,E09000014,21.8.20,3,880,8,2020,21
Harrow,E09000015,21.8.20,7,1398,8,2020,21
Havering,E09000016,21.8.20,6,1063,8,2020,21
Hillingdon,E09000017,21.8.20,4,1266,8,2020,21
Hounslow,E09000018,21.8.20,3,1250,8,2020,21
Islington,E09000019,21.8.20,8,634,8,2020,21
Kensington and Chelsea,E09000020,21.8.20,3,645,8,2020,21
Kingston upon Thames,E09000021,21.8.20,2,803,8,2020,21
Lambeth,E09000022,21.8.20,12,1527,8,2020,21
Lewisham,E09000023,21.8.20,7,1316,8,2020,21
Merton,E09000024,21.8.20,2,1010,8,2020,21
Newham,E09000025,21.8.20,2,1433,8,2020,21
Redbridge,E09000026,21.8.20,6,1258,8,2020,21
Richmond upon Thames,E09000027,21.8.20,4,620,8,2020,21
Southwark,E09000028,21.8.20,8,1597,8,2020,21
Sutton,E09000029,21.8.20,3,1071,8,2020,21
Tower Hamlets,E09000030,21.8.20,4,956,8,2020,21
Waltham Forest,E09000031,21.8.20,5,1139,8,2020,21
Wandsworth,E09000032,21.8.20,15,1350,8,2020,21
Westminster,E09000033,21.8.20,4,917,8,2020,21
Barking and Dagenham,E09000002,22.8.20,3,842,8,2020,22
Barnet,E09000003,22.8.20,6,1821,8,2020,22
Bexley,E09000004,22.8.20,2,1149,8,2020,22
Brent,E09000005,22.8.20,3,1893,8,2020,22
Bromley,E09000006,22.8.20,7,1616,8,2020,22
Camden,E09000007,22.8.20,2,798,8,2020,22
Croydon,E09000008,22.8.20,2,1959,8,2020,22
Ealing,E09000009,22.8.20,9,1771,8,2020,22
Enfield,E09000010,22.8.20,3,1314,8,2020,22
Greenwich,E09000011,22.8.20,0,1036,8,2020,22
Hackney and City of London,E09000012,22.8.20,2,1120,8,2020,22
Hammersmith and Fulham,E09000013,22.8.20,7,877,8,2020,22
Haringey,E09000014,22.8.20,4,884,8,2020,22
Harrow,E09000015,22.8.20,3,1401,8,2020,22
Havering,E09000016,22.8.20,3,1066,8,2020,22
Hillingdon,E09000017,22.8.20,7,1273,8,2020,22
Hounslow,E09000018,22.8.20,5,1255,8,2020,22
Islington,E09000019,22.8.20,2,636,8,2020,22
Kensington and Chelsea,E09000020,22.8.20,2,647,8,2020,22
Kingston upon Thames,E09000021,22.8.20,1,804,8,2020,22
Lambeth,E09000022,22.8.20,2,1529,8,2020,22
Lewisham,E09000023,22.8.20,2,1318,8,2020,22
Merton,E09000024,22.8.20,4,1014,8,2020,22
Newham,E09000025,22.8.20,7,1440,8,2020,22
Redbridge,E09000026,22.8.20,3,1261,8,2020,22
Richmond upon Thames,E09000027,22.8.20,3,623,8,2020,22
Southwark,E09000028,22.8.20,4,1601,8,2020,22
Sutton,E09000029,22.8.20,1,1072,8,2020,22
Tower Hamlets,E09000030,22.8.20,6,962,8,2020,22
Waltham Forest,E09000031,22.8.20,3,1142,8,2020,22
Wandsworth,E09000032,22.8.20,6,1356,8,2020,22
Westminster,E09000033,22.8.20,2,919,8,2020,22
Barking and Dagenham,E09000002,23.8.20,3,845,8,2020,23
Barnet,E09000003,23.8.20,5,1826,8,2020,23
Bexley,E09000004,23.8.20,1,1150,8,2020,23
Brent,E09000005,23.8.20,4,1897,8,2020,23
Bromley,E09000006,23.8.20,5,1621,8,2020,23
Camden,E09000007,23.8.20,3,801,8,2020,23
Croydon,E09000008,23.8.20,2,1961,8,2020,23
Ealing,E09000009,23.8.20,11,1782,8,2020,23
Enfield,E09000010,23.8.20,8,1322,8,2020,23
Greenwich,E09000011,23.8.20,3,1039,8,2020,23
Hackney and City of London,E09000012,23.8.20,17,1137,8,2020,23
Hammersmith and Fulham,E09000013,23.8.20,4,881,8,2020,23
Haringey,E09000014,23.8.20,9,893,8,2020,23
Harrow,E09000015,23.8.20,4,1405,8,2020,23
Havering,E09000016,23.8.20,8,1074,8,2020,23
Hillingdon,E09000017,23.8.20,3,1276,8,2020,23
Hounslow,E09000018,23.8.20,3,1258,8,2020,23
Islington,E09000019,23.8.20,1,637,8,2020,23
Kensington and Chelsea,E09000020,23.8.20,3,650,8,2020,23
Kingston upon Thames,E09000021,23.8.20,3,807,8,2020,23
Lambeth,E09000022,23.8.20,1,1530,8,2020,23
Lewisham,E09000023,23.8.20,6,1324,8,2020,23
Merton,E09000024,23.8.20,4,1018,8,2020,23
Newham,E09000025,23.8.20,4,1444,8,2020,23
Redbridge,E09000026,23.8.20,3,1264,8,2020,23
Richmond upon Thames,E09000027,23.8.20,1,624,8,2020,23
Southwark,E09000028,23.8.20,6,1607,8,2020,23
Sutton,E09000029,23.8.20,4,1076,8,2020,23
Tower Hamlets,E09000030,23.8.20,5,967,8,2020,23
Waltham Forest,E09000031,23.8.20,1,1143,8,2020,23
Wandsworth,E09000032,23.8.20,5,1361,8,2020,23
Westminster,E09000033,23.8.20,5,924,8,2020,23
Barking and Dagenham,E09000002,24.8.20,11,856,8,2020,24
Barnet,E09000003,24.8.20,3,1829,8,2020,24
Bexley,E09000004,24.8.20,2,1152,8,2020,24
Brent,E09000005,24.8.20,2,1899,8,2020,24
Bromley,E09000006,24.8.20,4,1625,8,2020,24
Camden,E09000007,24.8.20,10,811,8,2020,24
Croydon,E09000008,24.8.20,13,1974,8,2020,24
Ealing,E09000009,24.8.20,8,1790,8,2020,24
Enfield,E09000010,24.8.20,7,1329,8,2020,24
Greenwich,E09000011,24.8.20,4,1043,8,2020,24
Hackney and City of London,E09000012,24.8.20,13,1150,8,2020,24
Hammersmith and Fulham,E09000013,24.8.20,7,888,8,2020,24
Haringey,E09000014,24.8.20,4,897,8,2020,24
Harrow,E09000015,24.8.20,9,1414,8,2020,24
Havering,E09000016,24.8.20,1,1075,8,2020,24
Hillingdon,E09000017,24.8.20,3,1279,8,2020,24
Hounslow,E09000018,24.8.20,3,1261,8,2020,24
Islington,E09000019,24.8.20,7,644,8,2020,24
Kensington and Chelsea,E09000020,24.8.20,12,662,8,2020,24
Kingston upon Thames,E09000021,24.8.20,2,809,8,2020,24
Lambeth,E09000022,24.8.20,7,1537,8,2020,24
Lewisham,E09000023,24.8.20,4,1328,8,2020,24
Merton,E09000024,24.8.20,1,1019,8,2020,24
Newham,E09000025,24.8.20,6,1450,8,2020,24
Redbridge,E09000026,24.8.20,5,1269,8,2020,24
Richmond upon Thames,E09000027,24.8.20,5,629,8,2020,24
Southwark,E09000028,24.8.20,11,1618,8,2020,24
Sutton,E09000029,24.8.20,0,1076,8,2020,24
Tower Hamlets,E09000030,24.8.20,11,978,8,2020,24
Waltham Forest,E09000031,24.8.20,6,1149,8,2020,24
Wandsworth,E09000032,24.8.20,6,1367,8,2020,24
Westminster,E09000033,24.8.20,9,933,8,2020,24
Barking and Dagenham,E09000002,25.8.20,1,857,8,2020,25
Barnet,E09000003,25.8.20,7,1836,8,2020,25
Bexley,E09000004,25.8.20,2,1154,8,2020,25
Brent,E09000005,25.8.20,4,1903,8,2020,25
Bromley,E09000006,25.8.20,4,1629,8,2020,25
Camden,E09000007,25.8.20,9,820,8,2020,25
Croydon,E09000008,25.8.20,4,1978,8,2020,25
Ealing,E09000009,25.8.20,6,1796,8,2020,25
Enfield,E09000010,25.8.20,8,1337,8,2020,25
Greenwich,E09000011,25.8.20,7,1050,8,2020,25
Hackney and City of London,E09000012,25.8.20,12,1162,8,2020,25
Hammersmith and Fulham,E09000013,25.8.20,5,893,8,2020,25
Haringey,E09000014,25.8.20,3,900,8,2020,25
Harrow,E09000015,25.8.20,14,1428,8,2020,25
Havering,E09000016,25.8.20,5,1080,8,2020,25
Hillingdon,E09000017,25.8.20,5,1284,8,2020,25
Hounslow,E09000018,25.8.20,2,1263,8,2020,25
Islington,E09000019,25.8.20,5,649,8,2020,25
Kensington and Chelsea,E09000020,25.8.20,6,668,8,2020,25
Kingston upon Thames,E09000021,25.8.20,4,813,8,2020,25
Lambeth,E09000022,25.8.20,7,1544,8,2020,25
Lewisham,E09000023,25.8.20,2,1330,8,2020,25
Merton,E09000024,25.8.20,1,1020,8,2020,25
Newham,E09000025,25.8.20,6,1456,8,2020,25
Redbridge,E09000026,25.8.20,3,1272,8,2020,25
Richmond upon Thames,E09000027,25.8.20,5,634,8,2020,25
Southwark,E09000028,25.8.20,2,1620,8,2020,25
Sutton,E09000029,25.8.20,1,1077,8,2020,25
Tower Hamlets,E09000030,25.8.20,7,985,8,2020,25
Waltham Forest,E09000031,25.8.20,4,1153,8,2020,25
Wandsworth,E09000032,25.8.20,8,1375,8,2020,25
Westminster,E09000033,25.8.20,9,942,8,2020,25
Barking and Dagenham,E09000002,26.8.20,1,858,8,2020,26
Barnet,E09000003,26.8.20,15,1851,8,2020,26
Bexley,E09000004,26.8.20,3,1157,8,2020,26
Brent,E09000005,26.8.20,7,1910,8,2020,26
Bromley,E09000006,26.8.20,7,1636,8,2020,26
Camden,E09000007,26.8.20,2,822,8,2020,26
Croydon,E09000008,26.8.20,3,1981,8,2020,26
Ealing,E09000009,26.8.20,7,1803,8,2020,26
Enfield,E09000010,26.8.20,10,1347,8,2020,26
Greenwich,E09000011,26.8.20,0,1050,8,2020,26
Hackney and City of London,E09000012,26.8.20,5,1167,8,2020,26
Hammersmith and Fulham,E09000013,26.8.20,5,898,8,2020,26
Haringey,E09000014,26.8.20,6,906,8,2020,26
Harrow,E09000015,26.8.20,5,1433,8,2020,26
Havering,E09000016,26.8.20,2,1082,8,2020,26
Hillingdon,E09000017,26.8.20,7,1291,8,2020,26
Hounslow,E09000018,26.8.20,9,1272,8,2020,26
Islington,E09000019,26.8.20,2,651,8,2020,26
Kensington and Chelsea,E09000020,26.8.20,5,673,8,2020,26
Kingston upon Thames,E09000021,26.8.20,3,816,8,2020,26
Lambeth,E09000022,26.8.20,10,1554,8,2020,26
Lewisham,E09000023,26.8.20,3,1333,8,2020,26
Merton,E09000024,26.8.20,1,1021,8,2020,26
Newham,E09000025,26.8.20,5,1461,8,2020,26
Redbridge,E09000026,26.8.20,6,1278,8,2020,26
Richmond upon Thames,E09000027,26.8.20,3,637,8,2020,26
Southwark,E09000028,26.8.20,4,1624,8,2020,26
Sutton,E09000029,26.8.20,2,1079,8,2020,26
Tower Hamlets,E09000030,26.8.20,3,988,8,2020,26
Waltham Forest,E09000031,26.8.20,8,1161,8,2020,26
Wandsworth,E09000032,26.8.20,11,1386,8,2020,26
Westminster,E09000033,26.8.20,5,947,8,2020,26
Barking and Dagenham,E09000002,27.8.20,4,862,8,2020,27
Barnet,E09000003,27.8.20,21,1872,8,2020,27
Bexley,E09000004,27.8.20,4,1161,8,2020,27
Brent,E09000005,27.8.20,11,1921,8,2020,27
Bromley,E09000006,27.8.20,4,1640,8,2020,27
Camden,E09000007,27.8.20,3,825,8,2020,27
Croydon,E09000008,27.8.20,5,1986,8,2020,27
Ealing,E09000009,27.8.20,8,1811,8,2020,27
Enfield,E09000010,27.8.20,5,1352,8,2020,27
Greenwich,E09000011,27.8.20,4,1054,8,2020,27
Hackney and City of London,E09000012,27.8.20,6,1173,8,2020,27
Hammersmith and Fulham,E09000013,27.8.20,6,904,8,2020,27
Haringey,E09000014,27.8.20,3,909,8,2020,27
Harrow,E09000015,27.8.20,4,1437,8,2020,27
Havering,E09000016,27.8.20,17,1099,8,2020,27
Hillingdon,E09000017,27.8.20,2,1293,8,2020,27
Hounslow,E09000018,27.8.20,3,1275,8,2020,27
Islington,E09000019,27.8.20,6,657,8,2020,27
Kensington and Chelsea,E09000020,27.8.20,8,681,8,2020,27
Kingston upon Thames,E09000021,27.8.20,4,820,8,2020,27
Lambeth,E09000022,27.8.20,15,1569,8,2020,27
Lewisham,E09000023,27.8.20,6,1339,8,2020,27
Merton,E09000024,27.8.20,2,1023,8,2020,27
Newham,E09000025,27.8.20,15,1476,8,2020,27
Redbridge,E09000026,27.8.20,9,1287,8,2020,27
Richmond upon Thames,E09000027,27.8.20,10,647,8,2020,27
Southwark,E09000028,27.8.20,5,1629,8,2020,27
Sutton,E09000029,27.8.20,2,1081,8,2020,27
Tower Hamlets,E09000030,27.8.20,7,995,8,2020,27
Waltham Forest,E09000031,27.8.20,11,1172,8,2020,27
Wandsworth,E09000032,27.8.20,13,1399,8,2020,27
Westminster,E09000033,27.8.20,6,953,8,2020,27
Barking and Dagenham,E09000002,28.8.20,5,867,8,2020,28
Barnet,E09000003,28.8.20,12,1884,8,2020,28
Bexley,E09000004,28.8.20,7,1168,8,2020,28
Brent,E09000005,28.8.20,10,1931,8,2020,28
Bromley,E09000006,28.8.20,3,1643,8,2020,28
Camden,E09000007,28.8.20,7,832,8,2020,28
Croydon,E09000008,28.8.20,7,1993,8,2020,28
Ealing,E09000009,28.8.20,2,1813,8,2020,28
Enfield,E09000010,28.8.20,4,1356,8,2020,28
Greenwich,E09000011,28.8.20,10,1064,8,2020,28
Hackney and City of London,E09000012,28.8.20,9,1182,8,2020,28
Hammersmith and Fulham,E09000013,28.8.20,8,912,8,2020,28
Haringey,E09000014,28.8.20,9,918,8,2020,28
Harrow,E09000015,28.8.20,5,1442,8,2020,28
Havering,E09000016,28.8.20,8,1107,8,2020,28
Hillingdon,E09000017,28.8.20,8,1301,8,2020,28
Hounslow,E09000018,28.8.20,2,1277,8,2020,28
Islington,E09000019,28.8.20,3,660,8,2020,28
Kensington and Chelsea,E09000020,28.8.20,6,687,8,2020,28
Kingston upon Thames,E09000021,28.8.20,2,822,8,2020,28
Lambeth,E09000022,28.8.20,9,1578,8,2020,28
Lewisham,E09000023,28.8.20,8,1347,8,2020,28
Merton,E09000024,28.8.20,5,1028,8,2020,28
Newham,E09000025,28.8.20,8,1484,8,2020,28
Redbridge,E09000026,28.8.20,6,1293,8,2020,28
Richmond upon Thames,E09000027,28.8.20,3,650,8,2020,28
Southwark,E09000028,28.8.20,9,1638,8,2020,28
Sutton,E09000029,28.8.20,5,1086,8,2020,28
Tower Hamlets,E09000030,28.8.20,10,1005,8,2020,28
Waltham Forest,E09000031,28.8.20,9,1181,8,2020,28
Wandsworth,E09000032,28.8.20,12,1411,8,2020,28
Westminster,E09000033,28.8.20,9,962,8,2020,28
Barking and Dagenham,E09000002,29.8.20,2,869,8,2020,29
Barnet,E09000003,29.8.20,4,1888,8,2020,29
Bexley,E09000004,29.8.20,8,1176,8,2020,29
Brent,E09000005,29.8.20,10,1941,8,2020,29
Bromley,E09000006,29.8.20,5,1648,8,2020,29
Camden,E09000007,29.8.20,5,837,8,2020,29
Croydon,E09000008,29.8.20,5,1998,8,2020,29
Ealing,E09000009,29.8.20,4,1817,8,2020,29
Enfield,E09000010,29.8.20,3,1359,8,2020,29
Greenwich,E09000011,29.8.20,6,1070,8,2020,29
Hackney and City of London,E09000012,29.8.20,3,1185,8,2020,29
Hammersmith and Fulham,E09000013,29.8.20,5,917,8,2020,29
Haringey,E09000014,29.8.20,4,922,8,2020,29
Harrow,E09000015,29.8.20,8,1450,8,2020,29
Havering,E09000016,29.8.20,5,1112,8,2020,29
Hillingdon,E09000017,29.8.20,8,1309,8,2020,29
Hounslow,E09000018,29.8.20,9,1286,8,2020,29
Islington,E09000019,29.8.20,3,663,8,2020,29
Kensington and Chelsea,E09000020,29.8.20,2,689,8,2020,29
Kingston upon Thames,E09000021,29.8.20,3,825,8,2020,29
Lambeth,E09000022,29.8.20,4,1582,8,2020,29
Lewisham,E09000023,29.8.20,0,1347,8,2020,29
Merton,E09000024,29.8.20,2,1030,8,2020,29
Newham,E09000025,29.8.20,3,1487,8,2020,29
Redbridge,E09000026,29.8.20,3,1296,8,2020,29
Richmond upon Thames,E09000027,29.8.20,2,652,8,2020,29
Southwark,E09000028,29.8.20,3,1641,8,2020,29
Sutton,E09000029,29.8.20,3,1089,8,2020,29
Tower Hamlets,E09000030,29.8.20,5,1010,8,2020,29
Waltham Forest,E09000031,29.8.20,0,1181,8,2020,29
Wandsworth,E09000032,29.8.20,10,1421,8,2020,29
Westminster,E09000033,29.8.20,2,964,8,2020,29
Barking and Dagenham,E09000002,30.8.20,4,873,8,2020,30
Barnet,E09000003,30.8.20,4,1892,8,2020,30
Bexley,E09000004,30.8.20,6,1182,8,2020,30
Brent,E09000005,30.8.20,4,1945,8,2020,30
Bromley,E09000006,30.8.20,3,1651,8,2020,30
Camden,E09000007,30.8.20,2,839,8,2020,30
Croydon,E09000008,30.8.20,4,2002,8,2020,30
Ealing,E09000009,30.8.20,8,1825,8,2020,30
Enfield,E09000010,30.8.20,2,1361,8,2020,30
Greenwich,E09000011,30.8.20,5,1075,8,2020,30
Hackney and City of London,E09000012,30.8.20,5,1190,8,2020,30
Hammersmith and Fulham,E09000013,30.8.20,6,923,8,2020,30
Haringey,E09000014,30.8.20,4,926,8,2020,30
Harrow,E09000015,30.8.20,9,1459,8,2020,30
Havering,E09000016,30.8.20,3,1115,8,2020,30
Hillingdon,E09000017,30.8.20,1,1310,8,2020,30
Hounslow,E09000018,30.8.20,9,1295,8,2020,30
Islington,E09000019,30.8.20,1,664,8,2020,30
Kensington and Chelsea,E09000020,30.8.20,6,695,8,2020,30
Kingston upon Thames,E09000021,30.8.20,7,832,8,2020,30
Lambeth,E09000022,30.8.20,4,1586,8,2020,30
Lewisham,E09000023,30.8.20,0,1347,8,2020,30
Merton,E09000024,30.8.20,2,1032,8,2020,30
Newham,E09000025,30.8.20,4,1491,8,2020,30
Redbridge,E09000026,30.8.20,5,1301,8,2020,30
Richmond upon Thames,E09000027,30.8.20,2,654,8,2020,30
Southwark,E09000028,30.8.20,2,1643,8,2020,30
Sutton,E09000029,30.8.20,0,1089,8,2020,30
Tower Hamlets,E09000030,30.8.20,6,1016,8,2020,30
Waltham Forest,E09000031,30.8.20,5,1186,8,2020,30
Wandsworth,E09000032,30.8.20,5,1426,8,2020,30
Westminster,E09000033,30.8.20,0,964,8,2020,30
Barking and Dagenham,E09000002,31.8.20,11,884,8,2020,31
Barnet,E09000003,31.8.20,15,1907,8,2020,31
Bexley,E09000004,31.8.20,8,1190,8,2020,31
Brent,E09000005,31.8.20,3,1948,8,2020,31
Bromley,E09000006,31.8.20,2,1653,8,2020,31
Camden,E09000007,31.8.20,4,843,8,2020,31
Croydon,E09000008,31.8.20,9,2011,8,2020,31
Ealing,E09000009,31.8.20,10,1835,8,2020,31
Enfield,E09000010,31.8.20,8,1369,8,2020,31
Greenwich,E09000011,31.8.20,2,1077,8,2020,31
Hackney and City of London,E09000012,31.8.20,6,1196,8,2020,31
Hammersmith and Fulham,E09000013,31.8.20,5,928,8,2020,31
Haringey,E09000014,31.8.20,3,929,8,2020,31
Harrow,E09000015,31.8.20,4,1463,8,2020,31
Havering,E09000016,31.8.20,6,1121,8,2020,31
Hillingdon,E09000017,31.8.20,7,1317,8,2020,31
