area_name,area_code,date,new_cases,total_cases,Cas_pweek,week_day,week_
Sutton,E09000029,27/02/2020,0,0,,,
Sutton,E09000029,28/02/2020,0,0,,,
Sutton,E09000029,29/02/2020,0,0,,,
Sutton,E09000029,01/03/2020,0,0,,,
Sutton,E09000029,02/03/2020,0,0,,,
Sutton,E09000029,03/03/2020,0,0,,,
Sutton,E09000029,04/03/2020,1,1,,,
Sutton,E09000029,05/03/2020,0,1,,,
Sutton,E09000029,06/03/2020,1,2,,,
Sutton,E09000029,07/03/2020,1,3,,,
Sutton,E09000029,08/03/2020,0,3,,,
Sutton,E09000029,09/03/2020,1,4,,,
Sutton,E09000029,10/03/2020,2,6,,,
Sutton,E09000029,11/03/2020,0,6,,,
Sutton,E09000029,12/03/2020,2,8,,,
Sutton,E09000029,13/03/2020,4,12,,,
Sutton,E09000029,14/03/2020,2,14,,,
Sutton,E09000029,15/03/2020,0,14,,,
Sutton,E09000029,16/03/2020,3,17,,,
Sutton,E09000029,17/03/2020,4,21,,,
Sutton,E09000029,18/03/2020,5,26,,,
Sutton,E09000029,19/03/2020,3,29,,,
Sutton,E09000029,20/03/2020,10,39,,,
Sutton,E09000029,21/03/2020,5,44,,,
Sutton,E09000029,22/03/2020,9,53,,,
Sutton,E09000029,23/03/2020,25,78,,,
Sutton,E09000029,24/03/2020,17,95,,,
Sutton,E09000029,25/03/2020,12,107,,,
Sutton,E09000029,26/03/2020,13,120,,,
Sutton,E09000029,27/03/2020,21,141,,,
Sutton,E09000029,28/03/2020,17,158,,,
Sutton,E09000029,29/03/2020,11,169,,,
Sutton,E09000029,30/03/2020,23,192,,,
Sutton,E09000029,31/03/2020,19,211,,,
Sutton,E09000029,01/04/2020,37,248,,,
Sutton,E09000029,02/04/2020,29,277,,,
Sutton,E09000029,03/04/2020,21,298,,,
Sutton,E09000029,04/04/2020,7,305,,,
Sutton,E09000029,05/04/2020,10,315,,,
Sutton,E09000029,06/04/2020,24,339,,,
Sutton,E09000029,07/04/2020,29,368,,,
Sutton,E09000029,08/04/2020,29,397,,,
Sutton,E09000029,09/04/2020,23,420,,,
Sutton,E09000029,10/04/2020,14,434,,,
Sutton,E09000029,11/04/2020,20,454,,,
Sutton,E09000029,12/04/2020,9,463,,,
Sutton,E09000029,13/04/2020,57,520,,,
Sutton,E09000029,14/04/2020,31,551,,,
Sutton,E09000029,15/04/2020,34,585,,,
Sutton,E09000029,16/04/2020,24,609,,,
Sutton,E09000029,17/04/2020,24,633,,,
Sutton,E09000029,18/04/2020,19,652,,,
Sutton,E09000029,19/04/2020,13,665,,,
Sutton,E09000029,20/04/2020,11,676,,,
Sutton,E09000029,21/04/2020,17,693,,,
Sutton,E09000029,22/04/2020,18,711,,,
Sutton,E09000029,23/04/2020,16,727,,,
Sutton,E09000029,24/04/2020,11,738,,,
Sutton,E09000029,25/04/2020,9,747,,,
Sutton,E09000029,26/04/2020,13,760,,,
Sutton,E09000029,27/04/2020,13,773,,,
Sutton,E09000029,28/04/2020,5,778,,,
Sutton,E09000029,29/04/2020,14,792,,,
Sutton,E09000029,30/04/2020,12,804,,,
Sutton,E09000029,01/05/2020,9,813,,,
Sutton,E09000029,02/05/2020,16,829,,,
Sutton,E09000029,03/05/2020,10,839,,,
Sutton,E09000029,04/05/2020,4,843,,,
Sutton,E09000029,05/05/2020,10,853,,,
Sutton,E09000029,06/05/2020,4,857,,,
Sutton,E09000029,07/05/2020,4,861,,,
Sutton,E09000029,08/05/2020,7,868,,,
Sutton,E09000029,09/05/2020,4,872,,,
Sutton,E09000029,10/05/2020,5,877,,,
Sutton,E09000029,11/05/2020,10,887,,,
Sutton,E09000029,12/05/2020,3,890,,,
Sutton,E09000029,13/05/2020,4,894,,,
Sutton,E09000029,14/05/2020,5,899,,,
Sutton,E09000029,15/05/2020,1,900,,,
Sutton,E09000029,16/05/2020,1,901,,,
Sutton,E09000029,17/05/2020,0,901,,,
Sutton,E09000029,18/05/2020,5,906,,,
Sutton,E09000029,19/05/2020,9,915,,,
Sutton,E09000029,20/05/2020,6,921,,,
Sutton,E09000029,21/05/2020,13,934,,,
Sutton,E09000029,22/05/2020,5,939,,,
Sutton,E09000029,23/05/2020,2,941,,,
Sutton,E09000029,24/05/2020,2,943,,,
Sutton,E09000029,25/05/2020,0,943,,,
Sutton,E09000029,26/05/2020,1,944,,,
Sutton,E09000029,27/05/2020,6,950,,,
Sutton,E09000029,28/05/2020,4,954,,,
Sutton,E09000029,29/05/2020,3,957,,,
Sutton,E09000029,30/05/2020,2,959,,,
Sutton,E09000029,31/05/2020,2,961,,,
Sutton,E09000029,01/06/2020,1,962,,,
Sutton,E09000029,02/06/2020,3,965,,,
Sutton,E09000029,03/06/2020,3,968,,,
Sutton,E09000029,04/06/2020,1,969,,,
Sutton,E09000029,05/06/2020,1,970,,,
Sutton,E09000029,06/06/2020,2,972,,,
Sutton,E09000029,07/06/2020,4,976,,,
Sutton,E09000029,08/06/2020,3,979,,,
Sutton,E09000029,09/06/2020,2,981,,,
Sutton,E09000029,10/06/2020,1,982,,,
Sutton,E09000029,11/06/2020,2,984,,,
Sutton,E09000029,12/06/2020,2,986,,,
Sutton,E09000029,13/06/2020,2,988,,,
Sutton,E09000029,14/06/2020,2,990,,,
Sutton,E09000029,15/06/2020,1,991,,,
Sutton,E09000029,16/06/2020,0,991,,,
Sutton,E09000029,17/06/2020,0,991,,,
Sutton,E09000029,18/06/2020,2,993,,,
Sutton,E09000029,19/06/2020,0,993,,,
Sutton,E09000029,20/06/2020,0,993,,,
Sutton,E09000029,21/06/2020,1,994,,,
Sutton,E09000029,22/06/2020,1,995,,,
Sutton,E09000029,23/06/2020,1,996,,,
Sutton,E09000029,24/06/2020,1,997,,,
Sutton,E09000029,25/06/2020,2,999,,,
Sutton,E09000029,26/06/2020,0,999,,,
Sutton,E09000029,27/06/2020,0,999,,,
Sutton,E09000029,28/06/2020,0,999,,,
Sutton,E09000029,29/06/2020,0,999,,,
Sutton,E09000029,30/06/2020,0,999,,,
Sutton,E09000029,01/07/2020,1,1000,,,
Sutton,E09000029,02/07/2020,1,1001,,,
Sutton,E09000029,03/07/2020,0,1001,,,
Sutton,E09000029,04/07/2020,0,1001,,,
Sutton,E09000029,05/07/2020,0,1001,,,
Sutton,E09000029,06/07/2020,1,1002,,,
Sutton,E09000029,07/07/2020,0,1002,,,
Sutton,E09000029,08/07/2020,4,1006,,,
Sutton,E09000029,09/07/2020,3,1009,,,
Sutton,E09000029,10/07/2020,0,1009,,,
Sutton,E09000029,11/07/2020,0,1009,,,
Sutton,E09000029,12/07/2020,1,1010,,,
Sutton,E09000029,13/07/2020,1,1011,,,
Sutton,E09000029,14/07/2020,2,1013,,,
Sutton,E09000029,15/07/2020,0,1013,,,
Sutton,E09000029,16/07/2020,1,1014,,,
Sutton,E09000029,17/07/2020,0,1014,,,
Sutton,E09000029,18/07/2020,0,1014,,,
Sutton,E09000029,19/07/2020,2,1016,,,
Sutton,E09000029,20/07/2020,1,1017,,,
Sutton,E09000029,21/07/2020,5,1022,,,
Sutton,E09000029,22/07/2020,2,1024,,,
Sutton,E09000029,23/07/2020,3,1027,,,
Sutton,E09000029,24/07/2020,1,1028,,,
Sutton,E09000029,25/07/2020,3,1031,,,
Sutton,E09000029,26/07/2020,0,1031,,,
Sutton,E09000029,27/07/2020,2,1033,,,
Sutton,E09000029,28/07/2020,2,1035,,,
Sutton,E09000029,29/07/2020,1,1036,,,
Sutton,E09000029,30/07/2020,0,1036,,,
Sutton,E09000029,31/07/2020,2,1038,,,
Sutton,E09000029,01/08/2020,0,1038,,,
Sutton,E09000029,02/08/2020,0,1038,,,
Sutton,E09000029,03/08/2020,2,1040,,,
Sutton,E09000029,04/08/2020,2,1042,,,
Sutton,E09000029,05/08/2020,0,1042,,,
Sutton,E09000029,06/08/2020,1,1043,,,
Sutton,E09000029,07/08/2020,1,1044,,,
Sutton,E09000029,08/08/2020,0,1044,,,
Sutton,E09000029,09/08/2020,0,1044,,,
Sutton,E09000029,10/08/2020,2,1046,,,
Sutton,E09000029,11/08/2020,1,1047,,,
Sutton,E09000029,12/08/2020,1,1048,,,
Sutton,E09000029,13/08/2020,1,1049,,,
Sutton,E09000029,14/08/2020,1,1050,,,
Sutton,E09000029,15/08/2020,0,1050,,,
Sutton,E09000029,16/08/2020,1,1051,,,
Sutton,E09000029,17/08/2020,5,1056,,,
Sutton,E09000029,18/08/2020,5,1061,,,
Sutton,E09000029,19/08/2020,5,1066,,,
Sutton,E09000029,20/08/2020,3,1069,,,
Sutton,E09000029,21/08/2020,3,1072,,,
Sutton,E09000029,22/08/2020,1,1073,,,
Sutton,E09000029,23/08/2020,4,1077,,,
Sutton,E09000029,24/08/2020,0,1077,,,
Sutton,E09000029,25/08/2020,1,1078,,,
Sutton,E09000029,26/08/2020,2,1080,,,
Sutton,E09000029,27/08/2020,2,1082,,,
Sutton,E09000029,28/08/2020,5,1087,,,
Sutton,E09000029,29/08/2020,3,1090,,,
Sutton,E09000029,30/08/2020,0,1090,,,
Sutton,E09000029,31/08/2020,4,1094,,,
Sutton,E09000029,01/09/2020,6,1100,,,
Sutton,E09000029,02/09/2020,4,1104,,,
Sutton,E09000029,03/09/2020,6,1110,,,
Sutton,E09000029,04/09/2020,5,1115,,,
Sutton,E09000029,05/09/2020,1,1116,,,
Sutton,E09000029,06/09/2020,2,1118,,,
Sutton,E09000029,07/09/2020,3,1121,,,
Sutton,E09000029,08/09/2020,4,1125,,,
Sutton,E09000029,09/09/2020,2,1127,,,
Sutton,E09000029,10/09/2020,5,1132,,,
Sutton,E09000029,11/09/2020,3,1135,,,
Sutton,E09000029,12/09/2020,6,1141,,,
Sutton,E09000029,13/09/2020,2,1143,,,
Sutton,E09000029,14/09/2020,5,1148,,,
Sutton,E09000029,15/09/2020,2,1150,,,
Sutton,E09000029,16/09/2020,3,1153,,,
Sutton,E09000029,17/09/2020,7,1160,,,
Sutton,E09000029,18/09/2020,7,1167,,,
Sutton,E09000029,19/09/2020,2,1169,,,
Sutton,E09000029,20/09/2020,3,1172,,,
Sutton,E09000029,21/09/2020,11,1183,,,
Sutton,E09000029,22/09/2020,13,1196,,,
Sutton,E09000029,23/09/2020,4,1200,,,
Sutton,E09000029,24/09/2020,2,1202,,,
Sutton,E09000029,25/09/2020,3,1205,,,
Sutton,E09000029,26/09/2020,8,1213,,,
Sutton,E09000029,27/09/2020,5,1218,,,
Sutton,E09000029,28/09/2020,3,1221,,,
Sutton,E09000029,29/09/2020,1,1222,,,
Sutton,E09000029,30/09/2020,0,1222,,,
Tower Hamlets,E09000030,11/02/2020,0,0,,,
Tower Hamlets,E09000030,12/02/2020,0,0,,,
Tower Hamlets,E09000030,13/02/2020,0,0,,,
Tower Hamlets,E09000030,14/02/2020,0,0,,,
Tower Hamlets,E09000030,15/02/2020,0,0,,,
Tower Hamlets,E09000030,16/02/2020,0,0,,,
Tower Hamlets,E09000030,17/02/2020,0,0,,,
Tower Hamlets,E09000030,18/02/2020,0,0,,,
Tower Hamlets,E09000030,19/02/2020,0,0,,,
Tower Hamlets,E09000030,20/02/2020,0,0,,,
Tower Hamlets,E09000030,21/02/2020,0,0,,,
Tower Hamlets,E09000030,22/02/2020,0,0,,,
Tower Hamlets,E09000030,23/02/2020,0,0,,,
Tower Hamlets,E09000030,24/02/2020,0,0,,,
Tower Hamlets,E09000030,25/02/2020,0,0,,,
Tower Hamlets,E09000030,26/02/2020,0,0,,,
Tower Hamlets,E09000030,27/02/2020,0,0,,,
Tower Hamlets,E09000030,28/02/2020,0,0,,,
Tower Hamlets,E09000030,29/02/2020,0,0,,,
Tower Hamlets,E09000030,01/03/2020,0,0,,,
Tower Hamlets,E09000030,02/03/2020,0,0,,,
Tower Hamlets,E09000030,03/03/2020,0,0,,,
Tower Hamlets,E09000030,04/03/2020,2,2,,,
Tower Hamlets,E09000030,05/03/2020,1,3,,,
Tower Hamlets,E09000030,06/03/2020,1,4,,,
Tower Hamlets,E09000030,07/03/2020,1,5,,,
Tower Hamlets,E09000030,08/03/2020,1,6,,,
Tower Hamlets,E09000030,09/03/2020,2,8,,,
Tower Hamlets,E09000030,10/03/2020,2,10,,,
Tower Hamlets,E09000030,11/03/2020,1,11,,,
Tower Hamlets,E09000030,12/03/2020,5,16,,,
Tower Hamlets,E09000030,13/03/2020,3,19,,,
Tower Hamlets,E09000030,14/03/2020,3,22,,,
Tower Hamlets,E09000030,15/03/2020,3,25,,,
Tower Hamlets,E09000030,16/03/2020,3,28,,,
Tower Hamlets,E09000030,17/03/2020,6,34,,,
Tower Hamlets,E09000030,18/03/2020,10,44,,,
Tower Hamlets,E09000030,19/03/2020,10,54,,,
Tower Hamlets,E09000030,20/03/2020,11,65,,,
Tower Hamlets,E09000030,21/03/2020,8,73,,,
Tower Hamlets,E09000030,22/03/2020,4,77,,,
Tower Hamlets,E09000030,23/03/2020,11,88,,,
Tower Hamlets,E09000030,24/03/2020,18,106,,,
Tower Hamlets,E09000030,25/03/2020,27,133,,,
Tower Hamlets,E09000030,26/03/2020,34,167,,,
Tower Hamlets,E09000030,27/03/2020,22,189,,,
Tower Hamlets,E09000030,28/03/2020,12,201,,,
Tower Hamlets,E09000030,29/03/2020,20,221,,,
Tower Hamlets,E09000030,30/03/2020,15,236,,,
Tower Hamlets,E09000030,31/03/2020,25,261,,,
Tower Hamlets,E09000030,01/04/2020,24,285,,,
Tower Hamlets,E09000030,02/04/2020,29,314,,,
Tower Hamlets,E09000030,03/04/2020,36,350,,,
Tower Hamlets,E09000030,04/04/2020,21,371,,,
Tower Hamlets,E09000030,05/04/2020,19,390,,,
Tower Hamlets,E09000030,06/04/2020,26,416,,,
Tower Hamlets,E09000030,07/04/2020,19,435,,,
Tower Hamlets,E09000030,08/04/2020,26,461,,,
Tower Hamlets,E09000030,09/04/2020,19,480,,,
Tower Hamlets,E09000030,10/04/2020,18,498,,,
Tower Hamlets,E09000030,11/04/2020,13,511,,,
Tower Hamlets,E09000030,12/04/2020,15,526,,,
Tower Hamlets,E09000030,13/04/2020,17,543,,,
Tower Hamlets,E09000030,14/04/2020,8,551,,,
Tower Hamlets,E09000030,15/04/2020,15,566,,,
Tower Hamlets,E09000030,16/04/2020,12,578,,,
Tower Hamlets,E09000030,17/04/2020,3,581,,,
Tower Hamlets,E09000030,18/04/2020,6,587,,,
Tower Hamlets,E09000030,19/04/2020,6,593,,,
Tower Hamlets,E09000030,20/04/2020,12,605,,,
Tower Hamlets,E09000030,21/04/2020,10,615,,,
Tower Hamlets,E09000030,22/04/2020,7,622,,,
Tower Hamlets,E09000030,23/04/2020,11,633,,,
Tower Hamlets,E09000030,24/04/2020,3,636,,,
Tower Hamlets,E09000030,25/04/2020,12,648,,,
Tower Hamlets,E09000030,26/04/2020,7,655,,,
Tower Hamlets,E09000030,27/04/2020,5,660,,,
Tower Hamlets,E09000030,28/04/2020,3,663,,,
Tower Hamlets,E09000030,29/04/2020,11,674,,,
Tower Hamlets,E09000030,30/04/2020,6,680,,,
Tower Hamlets,E09000030,01/05/2020,10,690,,,
Tower Hamlets,E09000030,02/05/2020,3,693,,,
Tower Hamlets,E09000030,03/05/2020,4,697,,,
Tower Hamlets,E09000030,04/05/2020,1,698,,,
Tower Hamlets,E09000030,05/05/2020,2,700,,,
Tower Hamlets,E09000030,06/05/2020,2,702,,,
Tower Hamlets,E09000030,07/05/2020,3,705,,,
Tower Hamlets,E09000030,08/05/2020,1,706,,,
Tower Hamlets,E09000030,09/05/2020,4,710,,,
Tower Hamlets,E09000030,10/05/2020,2,712,,,
Tower Hamlets,E09000030,11/05/2020,4,716,,,
Tower Hamlets,E09000030,12/05/2020,2,718,,,
Tower Hamlets,E09000030,13/05/2020,2,720,,,
Tower Hamlets,E09000030,14/05/2020,1,721,,,
Tower Hamlets,E09000030,15/05/2020,2,723,,,
Tower Hamlets,E09000030,16/05/2020,0,723,,,
Tower Hamlets,E09000030,17/05/2020,1,724,,,
Tower Hamlets,E09000030,18/05/2020,2,726,,,
Tower Hamlets,E09000030,19/05/2020,2,728,,,
Tower Hamlets,E09000030,20/05/2020,3,731,,,
Tower Hamlets,E09000030,21/05/2020,5,736,,,
Tower Hamlets,E09000030,22/05/2020,2,738,,,
Tower Hamlets,E09000030,23/05/2020,4,742,,,
Tower Hamlets,E09000030,24/05/2020,1,743,,,
Tower Hamlets,E09000030,25/05/2020,1,744,,,
Tower Hamlets,E09000030,26/05/2020,3,747,,,
Tower Hamlets,E09000030,27/05/2020,1,748,,,
Tower Hamlets,E09000030,28/05/2020,2,750,,,
Tower Hamlets,E09000030,29/05/2020,2,752,,,
Tower Hamlets,E09000030,30/05/2020,3,755,,,
Tower Hamlets,E09000030,31/05/2020,1,756,,,
Tower Hamlets,E09000030,01/06/2020,2,758,,,
Tower Hamlets,E09000030,02/06/2020,2,760,,,
Tower Hamlets,E09000030,03/06/2020,3,763,,,
Tower Hamlets,E09000030,04/06/2020,0,763,,,
Tower Hamlets,E09000030,05/06/2020,1,764,,,
Tower Hamlets,E09000030,06/06/2020,0,764,,,
Tower Hamlets,E09000030,07/06/2020,2,766,,,
Tower Hamlets,E09000030,08/06/2020,1,767,,,
Tower Hamlets,E09000030,09/06/2020,3,770,,,
Tower Hamlets,E09000030,10/06/2020,0,770,,,
Tower Hamlets,E09000030,11/06/2020,5,775,,,
Tower Hamlets,E09000030,12/06/2020,2,777,,,
Tower Hamlets,E09000030,13/06/2020,1,778,,,
Tower Hamlets,E09000030,14/06/2020,0,778,,,
Tower Hamlets,E09000030,15/06/2020,1,779,,,
Tower Hamlets,E09000030,16/06/2020,0,779,,,
Tower Hamlets,E09000030,17/06/2020,1,780,,,
Tower Hamlets,E09000030,18/06/2020,0,780,,,
Tower Hamlets,E09000030,19/06/2020,5,785,,,
Tower Hamlets,E09000030,20/06/2020,2,787,,,
Tower Hamlets,E09000030,21/06/2020,0,787,,,
Tower Hamlets,E09000030,22/06/2020,0,787,,,
Tower Hamlets,E09000030,23/06/2020,1,788,,,
Tower Hamlets,E09000030,24/06/2020,0,788,,,
Tower Hamlets,E09000030,25/06/2020,0,788,,,
Tower Hamlets,E09000030,26/06/2020,1,789,,,
Tower Hamlets,E09000030,27/06/2020,2,791,,,
Tower Hamlets,E09000030,28/06/2020,0,791,,,
Tower Hamlets,E09000030,29/06/2020,1,792,,,
Tower Hamlets,E09000030,30/06/2020,1,793,,,
Tower Hamlets,E09000030,01/07/2020,0,793,,,
Tower Hamlets,E09000030,02/07/2020,1,794,,,
Tower Hamlets,E09000030,03/07/2020,1,795,,,
Tower Hamlets,E09000030,04/07/2020,2,797,,,
Tower Hamlets,E09000030,05/07/2020,3,800,,,
Tower Hamlets,E09000030,06/07/2020,3,803,,,
Tower Hamlets,E09000030,07/07/2020,10,813,,,
Tower Hamlets,E09000030,08/07/2020,2,815,,,
Tower Hamlets,E09000030,09/07/2020,6,821,,,
Tower Hamlets,E09000030,10/07/2020,1,822,,,
Tower Hamlets,E09000030,11/07/2020,0,822,,,
Tower Hamlets,E09000030,12/07/2020,0,822,,,
Tower Hamlets,E09000030,13/07/2020,2,824,,,
Tower Hamlets,E09000030,14/07/2020,0,824,,,
Tower Hamlets,E09000030,15/07/2020,1,825,,,
Tower Hamlets,E09000030,16/07/2020,3,828,,,
Tower Hamlets,E09000030,17/07/2020,6,834,,,
Tower Hamlets,E09000030,18/07/2020,2,836,,,
Tower Hamlets,E09000030,19/07/2020,3,839,,,
Tower Hamlets,E09000030,20/07/2020,4,843,,,
Tower Hamlets,E09000030,21/07/2020,8,851,,,
Tower Hamlets,E09000030,22/07/2020,3,854,,,
Tower Hamlets,E09000030,23/07/2020,4,858,,,
Tower Hamlets,E09000030,24/07/2020,7,865,,,
Tower Hamlets,E09000030,25/07/2020,1,866,,,
Tower Hamlets,E09000030,26/07/2020,0,866,,,
Tower Hamlets,E09000030,27/07/2020,4,870,,,
Tower Hamlets,E09000030,28/07/2020,5,875,,,
Tower Hamlets,E09000030,29/07/2020,5,880,,,
Tower Hamlets,E09000030,30/07/2020,3,883,,,
Tower Hamlets,E09000030,31/07/2020,3,886,,,
Tower Hamlets,E09000030,01/08/2020,6,892,,,
Tower Hamlets,E09000030,02/08/2020,1,893,,,
Tower Hamlets,E09000030,03/08/2020,1,894,,,
Tower Hamlets,E09000030,04/08/2020,3,897,,,
Tower Hamlets,E09000030,05/08/2020,3,900,,,
Tower Hamlets,E09000030,06/08/2020,4,904,,,
Tower Hamlets,E09000030,07/08/2020,4,908,,,
Tower Hamlets,E09000030,08/08/2020,0,908,,,
Tower Hamlets,E09000030,09/08/2020,1,909,,,
Tower Hamlets,E09000030,10/08/2020,0,909,,,
Tower Hamlets,E09000030,11/08/2020,3,912,,,
Tower Hamlets,E09000030,12/08/2020,5,917,,,
Tower Hamlets,E09000030,13/08/2020,3,920,,,
Tower Hamlets,E09000030,14/08/2020,6,926,,,
Tower Hamlets,E09000030,15/08/2020,1,927,,,
Tower Hamlets,E09000030,16/08/2020,6,933,,,
Tower Hamlets,E09000030,17/08/2020,5,938,,,
Tower Hamlets,E09000030,18/08/2020,6,944,,,
Tower Hamlets,E09000030,19/08/2020,5,949,,,
Tower Hamlets,E09000030,20/08/2020,6,955,,,
Tower Hamlets,E09000030,21/08/2020,4,959,,,
Tower Hamlets,E09000030,22/08/2020,6,965,,,
Tower Hamlets,E09000030,23/08/2020,5,970,,,
Tower Hamlets,E09000030,24/08/2020,11,981,,,
Tower Hamlets,E09000030,25/08/2020,7,988,,,
Tower Hamlets,E09000030,26/08/2020,3,991,,,
Tower Hamlets,E09000030,27/08/2020,7,998,,,
Tower Hamlets,E09000030,28/08/2020,10,1008,,,
Tower Hamlets,E09000030,29/08/2020,5,1013,,,
Tower Hamlets,E09000030,30/08/2020,6,1019,,,
Tower Hamlets,E09000030,31/08/2020,16,1035,,,
Tower Hamlets,E09000030,01/09/2020,13,1048,,,
Tower Hamlets,E09000030,02/09/2020,17,1065,,,
Tower Hamlets,E09000030,03/09/2020,12,1077,,,
Tower Hamlets,E09000030,04/09/2020,6,1083,,,
Tower Hamlets,E09000030,05/09/2020,13,1096,,,
Tower Hamlets,E09000030,06/09/2020,16,1112,,,
Tower Hamlets,E09000030,07/09/2020,22,1134,,,
Tower Hamlets,E09000030,08/09/2020,18,1152,,,
Tower Hamlets,E09000030,09/09/2020,16,1168,,,
Tower Hamlets,E09000030,10/09/2020,13,1181,,,
Tower Hamlets,E09000030,11/09/2020,14,1195,,,
Tower Hamlets,E09000030,12/09/2020,8,1203,,,
Tower Hamlets,E09000030,13/09/2020,2,1205,,,
Tower Hamlets,E09000030,14/09/2020,11,1216,,,
Tower Hamlets,E09000030,15/09/2020,8,1224,,,
Tower Hamlets,E09000030,16/09/2020,13,1237,,,
Tower Hamlets,E09000030,17/09/2020,18,1255,,,
Tower Hamlets,E09000030,18/09/2020,18,1273,,,
Tower Hamlets,E09000030,19/09/2020,17,1290,,,
Tower Hamlets,E09000030,20/09/2020,20,1310,,,
Tower Hamlets,E09000030,21/09/2020,31,1341,,,
Tower Hamlets,E09000030,22/09/2020,32,1373,,,
Tower Hamlets,E09000030,23/09/2020,22,1395,,,
Tower Hamlets,E09000030,24/09/2020,22,1417,,,
Tower Hamlets,E09000030,25/09/2020,24,1441,,,
Tower Hamlets,E09000030,26/09/2020,12,1453,,,
Tower Hamlets,E09000030,27/09/2020,20,1473,,,
Tower Hamlets,E09000030,28/09/2020,11,1484,,,
Tower Hamlets,E09000030,29/09/2020,17,1501,,,
Tower Hamlets,E09000030,30/09/2020,0,1501,,,
Waltham Forest,E09000031,11/02/2020,0,0,,,
Waltham Forest,E09000031,12/02/2020,0,0,,,
Waltham Forest,E09000031,13/02/2020,0,0,,,
Waltham Forest,E09000031,14/02/2020,0,0,,,
Waltham Forest,E09000031,15/02/2020,0,0,,,
Waltham Forest,E09000031,16/02/2020,0,0,,,
Waltham Forest,E09000031,17/02/2020,0,0,,,
Waltham Forest,E09000031,18/02/2020,0,0,,,
Waltham Forest,E09000031,19/02/2020,0,0,,,
Waltham Forest,E09000031,20/02/2020,0,0,,,
Waltham Forest,E09000031,21/02/2020,0,0,,,
Waltham Forest,E09000031,22/02/2020,0,0,,,
Waltham Forest,E09000031,23/02/2020,0,0,,,
Waltham Forest,E09000031,24/02/2020,0,0,,,
Waltham Forest,E09000031,25/02/2020,0,0,,,
Waltham Forest,E09000031,26/02/2020,0,0,,,
Waltham Forest,E09000031,27/02/2020,0,0,,,
Waltham Forest,E09000031,28/02/2020,0,0,,,
Waltham Forest,E09000031,29/02/2020,0,0,,,
Waltham Forest,E09000031,01/03/2020,0,0,,,
Waltham Forest,E09000031,02/03/2020,0,0,,,
Waltham Forest,E09000031,03/03/2020,0,0,,,
Waltham Forest,E09000031,04/03/2020,0,0,,,
Waltham Forest,E09000031,05/03/2020,1,1,,,
Waltham Forest,E09000031,06/03/2020,1,2,,,
Waltham Forest,E09000031,07/03/2020,0,2,,,
Waltham Forest,E09000031,08/03/2020,0,2,,,
Waltham Forest,E09000031,09/03/2020,1,3,,,
Waltham Forest,E09000031,10/03/2020,0,3,,,
Waltham Forest,E09000031,11/03/2020,2,5,,,
Waltham Forest,E09000031,12/03/2020,1,6,,,
Waltham Forest,E09000031,13/03/2020,2,8,,,
Waltham Forest,E09000031,14/03/2020,3,11,,,
Waltham Forest,E09000031,15/03/2020,4,15,,,
Waltham Forest,E09000031,16/03/2020,2,17,,,
Waltham Forest,E09000031,17/03/2020,5,22,,,
Waltham Forest,E09000031,18/03/2020,11,33,,,
Waltham Forest,E09000031,19/03/2020,9,42,,,
Waltham Forest,E09000031,20/03/2020,13,55,,,
Waltham Forest,E09000031,21/03/2020,12,67,,,
Waltham Forest,E09000031,22/03/2020,3,70,,,
Waltham Forest,E09000031,23/03/2020,21,91,,,
Waltham Forest,E09000031,24/03/2020,11,102,,,
Waltham Forest,E09000031,25/03/2020,24,126,,,
Waltham Forest,E09000031,26/03/2020,34,160,,,
Waltham Forest,E09000031,27/03/2020,27,187,,,
Waltham Forest,E09000031,28/03/2020,21,208,,,
